Id,Total,English,Spanish or Spanish Creole,Spanish or Spanish Creole LEP,"French (incl. Patois, Cajun)","French (incl. Patois, Cajun) LEP",French Creole,French Creole LEP,Italian,Italian LEP,Portuguese or Portuguese Creole,Portuguese or Portuguese Creole LEP,German,German LEP,Yiddish,Yiddish LEP,Other West Germanic languages,Other West Germanic languages LEP,Scandinavian languages,Scandinavian languages LEP,Greek,Greek LEP,Russian,Russian LEP,Polish,Polish LEP,Serbo-Croatian,Serbo-Croatian LEP,Other Slavic languages,Other Slavic languages LEP,Armenian,Armenian LEP,Persian,Persian LEP,Gujarati,Gujarati LEP,Hindi,Hindi LEP,Urdu,Urdu LEP,Other Indic languages,Other Indic languages LEP,Other Indo-European languages,Other Indo-European languages LEP,Chinese,Chinese LEP,Japanese,Japanese LEP,Korean,Korean LEP,"Mon-Khmer, Cambodian","Mon-Khmer, Cambodian LEP",Hmong,Hmong LEP,Thai,Thai LEP,Laotian,Laotian LEP,Vietnamese,Vietnamese LEP,Other Asian languages,Other Asian languages LEP,Tagalog,Tagalog LEP,Other Pacific Island languages,Other Pacific Island languages LEP,Navajo,Navajo LEP,Other Native North American languages,Other Native North American languages LEP,Hungarian,Hungarian LEP,Arabic,Arabic LEP,Hebrew,Hebrew LEP,African languages,African languages LEP,Other and unspecified languages,Other and unspecified languages LEP,county
1400000US36047012200,5118,603,2371,1611,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1928,1540,0,0,0,0,62,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,98,53,0,0,0,0,0,0, Kings County
1400000US36047012600,2582,561,621,303,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,45,11,20,11,9,9,0,0,0,0,0,0,0,0,44,19,48,16,0,0,14,0,0,0,666,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,524,259,0,0,10,0,0,0, Kings County
1400000US36047012700,3622,2269,860,401,3,3,176,105,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,214,174,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0, Kings County
1400000US36047012801,1968,396,145,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,72,33,86,39,0,0,0,0,0,0,0,0,8,0,19,6,72,48,14,0,0,0,889,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,212,81,0,0,0,0,0,0, Kings County
1400000US36047012901,2425,1541,672,224,17,0,16,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,11,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,41,17,0,0,0,0,0,0, Kings County
1400000US36047012902,1948,1407,347,178,25,0,15,0,22,0,0,0,6,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0, Kings County
1400000US36047013000,4819,1886,1117,375,0,0,0,0,25,18,16,0,0,0,0,0,0,0,17,8,9,0,39,22,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,56,27,0,573,321,14,0,139,139,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,0,739,275,0,0,0,0,0,0, Kings County
1400000US36047013100,4008,2922,849,189,39,19,1,1,12,0,0,0,0,0,6,1,0,0,0,0,0,0,54,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,40,0,56,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0, Kings County
1400000US36047013200,2213,587,230,45,11,0,0,0,13,4,0,0,4,0,0,0,0,0,14,5,169,119,15,9,51,12,0,0,0,0,4,0,0,0,0,0,0,0,181,41,15,10,36,16,806,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,44,0,0,0,0,0,0, Kings County
1400000US36047013300,4127,3205,387,26,39,0,0,0,5,0,0,0,16,0,8,0,7,0,7,0,54,0,9,0,0,0,0,0,15,0,0,0,34,0,19,10,0,0,0,0,0,0,43,0,196,50,29,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,0,0,0,0,0, Kings County
1400000US36047013400,3593,1434,431,146,0,0,0,0,104,0,20,0,6,0,0,0,7,0,0,0,247,79,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,449,333,13,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,20,0,0,0,0,0,0,0,0,0,738,162,0,0,0,0,59,31, Kings County
1400000US36047013500,3377,2510,299,125,135,20,16,16,28,17,58,0,19,0,0,0,0,0,0,0,28,0,0,0,7,0,0,0,0,0,8,0,38,10,0,0,7,0,0,0,0,0,0,0,68,11,49,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,32,0,0,0,53,8,0,0,0,0, Kings County
1400000US36047013600,3602,1986,289,101,18,0,0,0,21,0,0,0,6,0,7,0,0,0,31,0,224,80,112,53,18,0,0,0,15,15,0,0,7,0,0,0,0,0,0,0,0,0,124,48,413,269,47,32,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,10,0,257,42,0,0,0,0,0,0, Kings County
1400000US36047013700,3142,2324,494,194,42,8,37,18,20,0,3,0,23,0,11,11,0,0,9,0,33,10,31,10,0,0,11,11,14,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,11,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0, Kings County
1400000US36047013800,3205,1367,452,173,0,0,13,13,16,0,0,0,0,0,0,0,0,0,0,0,276,123,156,77,120,55,116,50,0,0,0,0,0,0,41,19,20,0,0,0,0,0,70,60,283,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,54,0,0,0,0,0,0,0,0,0,0,183,114,0,0,0,0,0,0, Kings County
1400000US36047013900,3400,2528,469,172,58,0,0,0,29,14,0,0,25,0,0,0,0,0,0,0,21,21,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,9,0,65,14,19,8,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,103,6,0,0,0,0,0,0, Kings County
1400000US36047014000,1694,822,51,7,40,20,0,0,59,19,0,0,0,0,0,0,0,0,0,0,272,90,105,83,45,25,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,8,95,61,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,156,41,10,10,0,0,0,0, Kings County
1400000US36047014100,3443,2240,571,261,54,0,50,25,35,0,0,0,16,0,0,0,25,0,0,0,0,0,34,0,70,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,27,42,23,0,0,0,0,0,0,9,0,0,0,0,0,74,16,0,0,0,0,0,0,0,0,0,0,9,0,62,0,0,0,26,0, Kings County
1400000US36047014200,2842,1296,404,183,0,0,0,0,64,9,72,21,7,0,0,0,0,0,0,0,251,108,85,36,32,25,0,0,57,46,0,0,0,0,0,0,0,0,43,29,0,0,35,19,185,93,0,0,27,27,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,237,130,9,0,0,0,21,0, Kings County
1400000US36047014300,3485,1718,1356,591,7,0,17,0,18,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,90,43,13,0,0,0,0,0,0,0,0,0,7,7,0,0,47,5,0,0,44,15,17,17,24,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,112,22,0,0,0,0,0,0, Kings County
1400000US36047014500,4311,2230,1490,630,20,10,0,0,18,0,0,0,74,27,0,0,0,0,0,0,0,0,91,44,53,35,0,0,18,9,0,0,0,0,0,0,5,0,0,0,107,32,142,21,13,3,10,0,2,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0, Kings County
1400000US36047014700,1954,1301,492,150,3,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,5,51,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,6,0,0,37,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,8,0,0,0,0,0, Kings County
1400000US36047014800,1204,787,23,0,0,0,0,0,241,86,0,0,0,0,15,0,0,0,0,0,39,19,10,0,0,0,40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,15,0,0,0,0,0,0, Kings County
1400000US36047014900,5355,4165,858,271,43,13,0,0,26,0,59,14,0,0,0,0,0,0,8,0,0,0,0,0,73,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,68,68,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,4,0,0, Kings County
1400000US36047015000,1539,976,16,2,28,8,0,0,136,31,0,0,0,0,0,0,0,0,0,0,25,15,25,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,243,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,42,13,0,0,0,0,0,0, Kings County
1400000US36047015100,3903,3063,493,152,53,7,0,0,22,7,56,12,23,7,0,0,9,0,0,0,10,0,20,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,16,0,42,16,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,7,7,0,0,0,0, Kings County
1400000US36047015200,2323,1335,130,48,0,0,5,0,40,16,0,0,0,0,0,0,0,0,15,9,96,21,20,20,0,0,0,0,4,0,0,0,0,0,0,0,31,0,11,11,61,0,0,0,201,97,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,149,44,0,0,0,0,0,0,0,0,174,59,0,0,0,0,0,0, Kings County
1400000US36047015300,2788,1963,327,31,59,7,7,7,23,7,0,0,19,0,36,13,0,0,0,0,84,28,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,18,18,0,0,30,13,19,0,10,10,0,0,0,0,0,0,0,0,0,0,55,0,9,0,0,0,0,0,0,0,0,0,101,14,12,8,0,0,0,0, Kings County
1400000US36047015400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Kings County
1400000US36047015500,3395,2886,75,17,47,8,0,0,21,0,0,0,31,0,11,0,0,0,37,29,9,0,82,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22,16,9,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,42,0,47,0,0,0,0,0, Kings County
1400000US36047015700,4067,3483,142,0,56,0,0,0,160,11,24,0,31,0,0,0,0,0,25,0,0,0,23,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,32,0,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Kings County
1400000US36047015900,4751,3637,391,154,30,0,0,0,19,0,80,0,120,15,31,18,16,0,10,0,24,0,70,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,216,55,54,31,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,0,0,0,0, Kings County
1400000US36047016000,4190,1811,742,205,0,0,11,0,71,28,29,18,16,0,0,0,0,0,0,0,98,38,72,34,0,0,127,48,50,31,0,0,0,0,25,13,0,0,124,74,56,19,39,19,237,164,0,0,110,93,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,20,10,498,184,0,0,0,0,0,0, Kings County
1400000US36047016100,2907,2334,240,114,57,5,0,0,0,0,0,0,35,0,2,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,61,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,24,0,0,0,0,0,0,0,0,0,0,59,36,0,0,0,0,10,0, Kings County
1400000US36047016200,2450,1074,243,28,0,0,0,0,32,0,0,0,0,0,0,0,0,0,33,0,0,0,253,57,0,0,35,0,12,12,0,0,14,0,0,0,11,0,0,0,124,124,15,0,213,127,0,0,36,16,0,0,0,0,0,0,0,0,0,0,115,71,0,0,0,0,0,0,0,0,9,9,205,6,0,0,26,0,0,0, Kings County
1400000US36047016300,2946,2123,286,63,104,8,0,0,16,0,0,0,8,0,0,0,0,0,0,0,8,0,74,31,25,0,0,0,8,0,0,0,0,0,0,0,9,0,0,0,96,63,7,0,25,0,80,12,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,29,0,0,0,0,0, Kings County
1400000US36047016400,505,418,20,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Kings County
1400000US36047016500,5178,4176,321,53,56,0,0,0,34,0,0,0,87,74,0,0,0,0,58,0,0,0,61,15,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,0,0,0,199,15,62,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0, Kings County
1400000US36047016600,1948,1329,33,0,0,0,0,0,239,94,0,0,0,0,15,0,0,0,0,0,190,54,11,6,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,13,0,0,0,0,0,0, Kings County
1400000US36047016700,4661,3762,415,97,57,11,0,0,13,13,71,0,120,0,0,0,0,0,0,0,0,0,24,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,26,26,0,0,107,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0, Kings County
1400000US36047016800,1652,977,79,0,0,0,0,0,103,43,0,0,0,0,0,0,0,0,0,0,20,0,111,51,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,18,0,312,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0, Kings County
1400000US36047016900,4324,3112,545,107,26,14,0,0,23,0,15,15,20,0,0,0,0,0,13,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,433,336,31,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0, Kings County
1400000US36047017000,3955,1223,533,171,0,0,0,0,379,164,0,0,0,0,0,0,0,0,0,0,56,9,103,33,20,15,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,936,0,0,0,0,0,0,0,0,0,0,0,0,32,22,0,0,0,0,16,0,0,0,0,0,0,0,128,49,0,0,0,0,0,0, Kings County
1400000US36047017100,3624,2775,198,56,22,0,0,0,135,16,6,0,78,0,0,0,0,0,0,0,46,0,80,15,6,6,44,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,59,59,13,0,0,0,0,0,0,0,0,0,0,0,6,0,64,15,0,0,0,0,0,0,10,0,10,10,64,5,0,0,0,0, Kings County
1400000US36047017200,3727,1110,405,156,8,0,0,0,176,102,0,0,0,0,0,0,0,0,0,0,44,8,83,9,58,58,0,0,52,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,0,0,0,0,0,0, Kings County
1400000US36047017400,1799,823,70,37,0,0,0,0,135,79,0,0,0,0,22,0,0,0,0,0,0,0,215,123,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,312,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,30,0,0,0,0,0,18,8,0,0,4,0,0,0,0,0,0,0, Kings County
1400000US36047017500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Kings County
1400000US36047017600,2163,588,405,236,0,0,0,0,90,34,0,0,5,0,0,0,0,0,0,0,0,0,159,95,115,84,42,27,0,0,0,0,0,0,0,0,0,0,15,15,7,7,17,11,533,353,0,0,0,0,28,14,0,0,0,0,0,0,58,26,12,0,0,0,0,0,0,0,0,0,28,28,52,5,0,0,0,0,9,9, Kings County
1400000US36047017700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Kings County
1400000US36047017800,2948,807,550,374,0,0,0,0,71,39,0,0,0,0,0,0,0,0,0,0,6,0,152,105,16,10,23,23,0,0,5,0,78,26,0,0,25,25,29,10,85,85,39,0,827,636,0,0,61,47,0,0,0,0,0,0,0,0,32,32,0,0,9,0,0,0,0,0,0,0,0,0,112,52,0,0,0,0,21,21, Kings County
1400000US36047017900,3907,2832,757,281,49,27,24,14,0,0,0,0,20,0,0,0,0,0,11,0,0,0,26,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,109,62,0,0,5,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,24,0,14,0,0,0, Kings County
1400000US36047018000,3273,1487,631,450,0,0,0,0,249,148,0,0,0,0,6,0,0,0,0,0,0,0,85,24,0,0,16,8,126,110,0,0,0,0,0,0,0,0,0,0,0,0,25,12,432,299,0,0,0,0,0,0,0,0,0,0,0,0,45,15,89,68,0,0,0,0,0,0,0,0,0,0,82,45,0,0,0,0,0,0, Kings County
1400000US36047018100,3234,2609,332,210,74,0,1,1,32,17,12,0,107,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,25,0,0,0,0,0,0, Kings County
1400000US36047018200,3370,783,438,342,0,0,0,0,128,79,0,0,6,0,0,0,0,0,0,0,0,0,26,19,67,0,0,0,40,40,0,0,0,0,0,0,0,0,69,69,0,0,39,21,1762,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0, Kings County
1400000US36047018300,2478,2040,225,38,40,0,0,0,21,11,0,0,7,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,7,0,0,0,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0, Kings County
1400000US36047018400,2407,1091,5,0,0,0,0,0,141,74,0,0,0,0,0,0,0,0,0,0,0,0,133,97,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,508,0,0,0,0,0,0,0,0,0,0,0,0,52,44,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0, Kings County
1400000US36047018501,3927,2625,954,435,0,0,54,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,166,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,0,0, Kings County
1400000US36047018600,1918,1035,139,58,5,0,0,0,113,83,0,0,0,0,0,0,0,0,0,0,47,26,18,7,0,0,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,24,403,211,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,27,0,0,0,0,0,0,0,0,0,40,25,5,5,0,0,0,0, Kings County
1400000US36047018700,1279,848,316,109,0,0,21,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,20,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Kings County
1400000US36047018800,2626,1226,103,27,0,0,0,0,298,141,0,0,0,0,0,0,0,0,0,0,28,0,22,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,688,411,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,6,0,0,0,0,0,0,0,0,0,136,7,0,0,0,0,0,0, Kings County
1400000US36047019000,4696,1126,951,581,0,0,0,0,210,101,0,0,0,0,0,0,0,0,0,0,0,0,95,68,211,120,0,0,8,8,0,0,0,0,0,0,0,0,63,35,0,0,0,0,1712,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,32,0,0,18,18,0,0,0,0,0,0,218,138,0,0,0,0,0,0, Kings County
1400000US36047019100,2721,1971,534,185,9,0,0,0,24,11,0,0,22,0,54,12,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0, Kings County
1400000US36047019200,3072,826,294,204,0,0,0,0,36,16,0,0,0,0,845,163,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,59,59,0,0,0,0,12,0,6,0,41,29,128,0,0,0,0,0, Kings County
1400000US36047019300,5515,4256,375,98,37,0,18,0,0,0,0,0,3,3,333,305,0,0,0,0,11,0,29,15,0,0,0,0,12,0,0,0,30,15,0,0,17,17,6,6,24,0,0,0,119,57,0,0,130,48,0,0,0,0,17,17,0,0,0,0,43,21,22,11,0,0,0,0,0,0,0,0,8,0,21,7,4,4,0,0, Kings County
1400000US36047019400,3628,396,689,331,0,0,0,0,173,57,13,0,0,0,0,0,0,0,0,0,34,18,114,67,127,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,1689,1236,0,0,84,68,0,0,0,0,0,0,0,0,0,0,218,87,0,0,0,0,0,0,0,0,39,39,0,0,11,0,0,0,20,10, Kings County
1400000US36047019500,4006,2797,625,194,20,0,206,41,32,1,43,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,18,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,10,0,82,0,9,0, Kings County
1400000US36047019600,4694,1128,792,522,10,0,9,9,282,112,0,0,0,0,0,0,0,0,0,0,64,39,18,18,113,81,0,0,0,0,0,0,0,0,0,0,0,0,59,31,0,0,167,79,1927,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,81,50,21,21,0,0,0,0, Kings County
1400000US36047019700,3175,2575,190,37,4,0,59,52,38,10,0,0,0,0,0,0,0,0,0,0,16,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,26,0,0,0,6,0,46,4,18,0,50,25,68,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,38,0,0,0,0,0, Kings County
1400000US36047019800,1853,766,60,18,0,0,0,0,131,35,0,0,0,0,6,0,0,0,0,0,0,0,44,19,34,17,13,13,15,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,509,323,0,0,0,0,0,0,0,0,0,0,0,0,7,0,45,23,0,0,0,0,0,0,0,0,0,0,211,82,0,0,0,0,0,0, Kings County
1400000US36047019900,2705,1808,342,49,22,0,151,120,7,0,0,0,9,0,6,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,121,46,9,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,67,10,0,0,0,0,0,0,0,0,8,0,39,10,0,0, Kings County
1400000US36047020000,2113,744,343,124,0,0,0,0,199,126,0,0,0,0,0,0,0,0,0,0,200,16,54,7,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,335,0,0,16,16,19,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,54,8,0,0,0,0,0,0, Kings County
1400000US36047020100,3650,3134,246,51,120,9,0,0,26,17,20,10,0,0,0,0,13,13,8,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,17,0,6,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0, Kings County
1400000US36047020200,1916,948,74,13,0,0,0,0,192,101,0,0,0,0,0,0,0,0,0,0,99,24,16,11,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,448,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,53,30,0,0,0,0,0,0,0,0,56,22,0,0,0,0,0,0, Kings County
1400000US36047020300,1543,1181,116,23,34,0,56,18,27,8,14,10,4,0,0,0,5,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,62,40,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,7,0,0, Kings County
1400000US36047020400,1861,844,8,0,0,0,0,0,126,41,0,0,0,0,0,0,0,0,0,0,95,8,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,11,570,440,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,107,18,18,18,0,0,4,4, Kings County
